"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19","test_incorrect_dates_create_booking[Payload without dates]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","21","test_incorrect_authentification[Empty login, password]","tests","2026-09-26","passed","2026-09-26","","test_auhtentification","",""
"","60","test_update_booking_put_without_auth","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","42","test_payloads_additional_create_booking[Payload with long additionals]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","127","test_incorrect_dates_create_booking[Past dates]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","80","test_correct_dates_create_booking[Correct dates]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","39","test_payloads_additional_create_booking[Payload without additionals]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","155","test_correct_dates_create_booking[Correct dates on today]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","67","test_update_booking_put","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","37","test_success_authentification","tests","2026-09-26","passed","2026-09-26","","test_auhtentification","",""
"","59","test_wrong_data_update_booking_put","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","21","test_incorrect_payloads_create_booking[Without payload]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","44","test_incorrect_dates_create_booking[Wrong dates 'checkin>checkout']","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","58","test_update_booking_patch_without_auth","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","59","test_delete_booking","tests","2026-09-26","passed","2026-09-26","","test_delete_booking","",""
"","86","test_delete_deleted_booking","tests","2026-09-26","passed","2026-09-26","","test_delete_booking","",""
"","224","test_get_bookings_with_filter_name","tests","2026-09-26","passed","2026-09-26","","test_get_bookings","",""
"","44","test_incorrect_dates_create_booking[Empty one day]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","23","test_incorrect_payloads_create_booking[Payload incorrect data types]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","56","test_get_booking","tests","2026-09-26","passed","2026-09-26","","test_get_bookings","",""
"","70","test_update_booking_patch","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","61","test_update_booking_patch_wrong_data","tests","2026-09-26","passed","2026-09-26","","test_update_booking","",""
"","120","test_incorrect_payloads_create_booking[Empty payload]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","264","test_get_bookings_with_filter_dates","tests","2026-09-26","passed","2026-09-26","","test_get_bookings","",""
"","42","test_incorrect_dates_create_booking[Empty dates]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","68","test_get_booking_by_id","tests","2026-09-26","passed","2026-09-26","","test_get_bookings","",""
"","83","test_get_bookings_all_ids","tests","2026-09-26","passed","2026-09-26","","test_get_bookings","",""
"","50","test_payloads_additional_create_booking[Payload with 2 additionals]","tests","2026-09-26","passed","2026-09-26","","test_create_booking","",""
"","23","test_incorrect_authentification[Wrong login, password ]","tests","2026-09-26","passed","2026-09-26","","test_auhtentification","",""
